time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
16:33:01.399275,192.168.0.1:41140,10.0.0.2:5202,4344,2305044449,587955262,13,7,33469,42496,0
16:33:01.399746,192.168.0.1:41140,10.0.0.2:5202,5792,2305048793,587955262,13,7,33212,42496,0
16:33:01.400224,192.168.0.1:41140,10.0.0.2:5202,5792,2305054585,587955262,13,7,33176,42496,0
16:33:01.400349,192.168.0.1:41140,10.0.0.2:5202,1448,2305060377,587955262,13,7,33292,42496,0
16:33:01.400468,192.168.0.1:40122,10.0.0.2:5201,5792,2008181957,1084528913,19,5,33779,42496,0
16:33:01.401446,192.168.0.1:40122,10.0.0.2:5201,7240,2008187749,1084528913,19,5,33691,42496,0
16:33:01.402046,192.168.0.1:40122,10.0.0.2:5201,7240,2008194989,1084528913,19,5,34051,42496,0
16:33:01.402538,192.168.0.1:40122,10.0.0.2:5201,7240,2008202229,1084528913,20,5,34366,42496,0
16:33:01.402778,192.168.0.1:41140,10.0.0.2:5202,1448,2305061825,587955262,13,7,33405,42496,0
16:33:01.403773,192.168.0.1:41140,10.0.0.2:5202,5792,2305063273,587955262,13,7,33029,42496,0
16:33:01.404251,192.168.0.1:41140,10.0.0.2:5202,5792,2305069065,587955262,13,7,32988,42496,0
16:33:01.404618,192.168.0.1:41140,10.0.0.2:5202,5792,2305074857,587955262,13,7,33212,42496,0
16:33:01.404735,192.168.0.1:40122,10.0.0.2:5201,2896,2008209469,1084528913,20,5,34631,42496,0
16:33:01.405475,192.168.0.1:40122,10.0.0.2:5201,7240,2008212365,1084528913,20,5,34453,42496,0
16:33:01.406074,192.168.0.1:40122,10.0.0.2:5201,7240,2008219605,1084528913,20,5,33865,42496,0
16:33:01.406569,192.168.0.1:40122,10.0.0.2:5201,5792,2008226845,1084528913,20,5,33765,42496,0
16:33:01.407165,192.168.0.1:41140,10.0.0.2:5202,2896,2305080649,587955262,14,7,33447,42496,0
16:33:01.408045,192.168.0.1:41140,10.0.0.2:5202,5792,2305083545,587955262,14,7,33307,42496,0
16:33:01.408404,192.168.0.1:41140,10.0.0.2:5202,5792,2305089337,587955262,15,7,33077,42496,0
16:33:01.408889,192.168.0.1:41140,10.0.0.2:5202,5792,2305095129,587955262,16,7,33249,42496,0
16:33:01.409012,192.168.0.1:41140,10.0.0.2:5202,2896,2305100921,587955262,16,7,33486,42496,0
16:33:01.409137,192.168.0.1:40122,10.0.0.2:5201,8688,2008232637,1084528913,21,5,34312,42496,0
16:33:01.409858,192.168.0.1:40122,10.0.0.2:5201,8688,2008241325,1084528913,21,5,34070,42496,0
16:33:01.410594,192.168.0.1:40122,10.0.0.2:5201,8688,2008250013,1084528913,21,5,33642,42496,0
16:33:01.410957,192.168.0.1:40122,10.0.0.2:5201,4344,2008258701,1084528913,21,5,33815,42496,0
16:33:01.411198,192.168.0.1:41140,10.0.0.2:5202,1448,2305103817,587955262,16,7,33332,42496,0
16:33:01.412193,192.168.0.1:41140,10.0.0.2:5202,5792,2305105265,587955262,16,7,33025,42496,0
16:33:01.412684,192.168.0.1:41140,10.0.0.2:5202,5792,2305111057,587955262,16,7,33217,42496,0
16:33:01.413162,192.168.0.1:41140,10.0.0.2:5202,5792,2305116849,587955262,16,7,33409,42496,0
16:33:01.413646,192.168.0.1:40122,10.0.0.2:5201,1448,2008263045,1084528913,21,5,34097,42496,0
16:33:01.414261,192.168.0.1:40122,10.0.0.2:5201,7240,2008264493,1084528913,22,5,36611,42496,0
16:33:01.414408,192.168.0.1:40116,10.0.0.2:5201,1,397765436,417874712,10,2147483647,91584,42496,0
16:33:01.414744,192.168.0.1:40122,10.0.0.2:5201,7240,2008271733,1084528913,22,5,37084,42496,0
16:33:01.415345,192.168.0.1:40122,10.0.0.2:5201,7240,2008278973,1084528913,22,5,37640,42496,0
16:33:01.416068,192.168.0.1:40122,10.0.0.2:5201,7240,2008286213,1084528913,22,5,38803,42496,0
16:33:01.416072,192.168.0.1:40122,10.0.0.2:5201,1448,2008293453,1084528913,22,5,38803,42496,0
16:33:01.416192,192.168.0.1:41140,10.0.0.2:5202,5792,2305122641,587955262,16,7,34835,42496,0
16:33:01.416674,192.168.0.1:41140,10.0.0.2:5202,5792,2305128433,587955262,16,7,34726,42496,0
16:33:01.417160,192.168.0.1:41140,10.0.0.2:5202,5792,2305134225,587955262,16,7,34633,42496,0
16:33:01.417646,192.168.0.1:41140,10.0.0.2:5202,5792,2305140017,587955262,16,7,34615,42496,0
16:33:01.417777,192.168.0.1:40122,10.0.0.2:5201,1448,2008294901,1084528913,22,5,38083,42496,0
16:33:01.418308,192.168.0.1:40122,10.0.0.2:5201,2896,2008296349,1084528913,22,5,37370,42496,0
16:33:01.418855,192.168.0.1:40116,10.0.0.2:5201,0,397765437,417874713,10,2147483647,84582,42496,0
16:33:01.418890,192.168.0.1:40116,10.0.0.2:5201,4,397765437,417874713,10,2147483647,84582,42496,0
16:33:01.420709,192.168.0.1:41140,10.0.0.2:5202,1448,2305145809,587955262,16,7,34805,42496,0
16:33:01.421190,192.168.0.1:41140,10.0.0.2:5202,5792,2305147257,587955262,16,7,35942,42496,0
16:33:01.421313,192.168.0.1:41140,10.0.0.2:5202,1448,2305153049,587955262,16,7,36087,42496,0
16:33:01.421798,192.168.0.1:41140,10.0.0.2:5202,5792,2305154497,587955262,16,7,36666,42496,0
16:33:01.422283,192.168.0.1:41140,10.0.0.2:5202,5792,2305160289,587955262,16,7,37005,42496,0
16:33:01.422528,192.168.0.1:41140,10.0.0.2:5202,2896,2305166081,587955262,16,7,37378,42496,0
16:33:01.424733,192.168.0.1:41140,10.0.0.2:5202,1448,2305168977,587955262,16,7,36728,42496,0
16:33:01.425450,192.168.0.1:41140,10.0.0.2:5202,5792,2305170425,587955262,16,7,35222,42496,0
16:33:01.425936,192.168.0.1:41140,10.0.0.2:5202,5792,2305176217,587955262,16,7,34248,42496,0
