time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:23:06.498838,192.168.0.1:54218,10.0.0.2:5201,7240,853028087,1012983399,17,5,33271,42496,0
12:23:06.499318,192.168.0.1:54218,10.0.0.2:5201,5792,853035327,1012983399,17,5,33118,42496,0
12:23:06.499557,192.168.0.1:54218,10.0.0.2:5201,2896,853041119,1012983399,17,5,33266,42496,0
12:23:06.499689,192.168.0.1:45266,10.0.0.2:5202,1448,1029069116,3340212455,14,7,32931,42496,0
12:23:06.500749,192.168.0.1:45266,10.0.0.2:5202,5792,1029070564,3340212455,14,7,33392,42496,0
12:23:06.501429,192.168.0.1:45266,10.0.0.2:5202,5792,1029076356,3340212455,14,7,33306,42496,0
12:23:06.501878,192.168.0.1:45266,10.0.0.2:5202,5792,1029082148,3340212455,14,7,33247,42496,0
12:23:06.502116,192.168.0.1:54218,10.0.0.2:5201,1448,853044015,1012983399,17,5,33492,42496,0
12:23:06.502643,192.168.0.1:54218,10.0.0.2:5201,7240,853045463,1012983399,18,5,33396,42496,0
12:23:06.503244,192.168.0.1:54218,10.0.0.2:5201,7240,853052703,1012983399,18,5,33813,42496,0
12:23:06.503859,192.168.0.1:54218,10.0.0.2:5201,7240,853059943,1012983399,18,5,34496,42496,0
12:23:06.504101,192.168.0.1:54218,10.0.0.2:5201,2896,853067183,1012983399,18,5,34728,42496,0
12:23:06.504229,192.168.0.1:45266,10.0.0.2:5202,2896,1029087940,3340212455,14,7,33799,42496,0
12:23:06.505020,192.168.0.1:45266,10.0.0.2:5202,5792,1029090836,3340212455,14,7,33507,42496,0
12:23:06.505739,192.168.0.1:45266,10.0.0.2:5202,5792,1029096628,3340212455,14,7,33379,42496,0
12:23:06.506187,192.168.0.1:45266,10.0.0.2:5202,5792,1029102420,3340212455,14,7,33366,42496,0
12:23:06.506304,192.168.0.1:54218,10.0.0.2:5201,1448,853070079,1012983399,18,5,34574,42496,0
12:23:06.506924,192.168.0.1:54218,10.0.0.2:5201,7240,853071527,1012983399,19,5,34293,42496,0
12:23:06.507553,192.168.0.1:54218,10.0.0.2:5201,7240,853078767,1012983399,19,5,34216,42496,0
12:23:06.508147,192.168.0.1:54218,10.0.0.2:5201,7240,853086007,1012983399,19,5,34208,42496,0
