time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
22:43:55.090565,192.168.0.1:46186,10.0.0.2:5201,4344,3349618346,1213724125,20,4,23577,42496,0
22:43:55.091409,192.168.0.1:46186,10.0.0.2:5201,10136,3349622690,1213724125,20,4,25179,42496,0
22:43:55.092257,192.168.0.1:46186,10.0.0.2:5201,11584,3349632826,1213724125,21,4,26216,42496,0
22:43:55.092870,192.168.0.1:36558,10.0.0.2:5202,2896,2071864010,3798459356,14,5,24924,42496,0
22:43:55.093594,192.168.0.1:36558,10.0.0.2:5202,8688,2071866906,3798459356,14,5,26995,42496,0
22:43:55.094203,192.168.0.1:36558,10.0.0.2:5202,7240,2071875594,3798459356,14,5,28415,42496,0
22:43:55.094328,192.168.0.1:36558,10.0.0.2:5202,1448,2071882834,3798459356,14,5,28854,42496,0
22:43:55.094567,192.168.0.1:46186,10.0.0.2:5201,7240,3349644410,1213724125,21,4,27629,42496,0
22:43:55.094683,192.168.0.1:46186,10.0.0.2:5201,1448,3349651650,1213724125,21,4,28292,42496,0
22:43:55.095528,192.168.0.1:46186,10.0.0.2:5201,10136,3349653098,1213724125,21,4,29437,42496,0
22:43:55.096496,192.168.0.1:46186,10.0.0.2:5201,13032,3349663234,1213724125,22,4,30228,42496,0
22:43:55.096760,192.168.0.1:36558,10.0.0.2:5202,2896,2071884282,3798459356,14,5,29135,42496,0
22:43:55.097469,192.168.0.1:36558,10.0.0.2:5202,8688,2071887178,3798459356,14,5,29166,42496,0
22:43:55.098088,192.168.0.1:36558,10.0.0.2:5202,7240,2071895866,3798459356,14,5,29428,42496,0
22:43:55.098478,192.168.0.1:46186,10.0.0.2:5201,2896,3349676266,1213724125,22,4,30345,42496,0
22:43:55.099405,192.168.0.1:46186,10.0.0.2:5201,11584,3349679162,1213724125,22,4,31157,42496,0
22:43:55.100252,192.168.0.1:46186,10.0.0.2:5201,11584,3349690746,1213724125,23,4,31115,42496,0
22:43:55.100856,192.168.0.1:46186,10.0.0.2:5201,7240,3349702330,1213724125,23,4,31974,42496,0
22:43:55.100998,192.168.0.1:36558,10.0.0.2:5202,2896,2071903106,3798459356,14,5,32417,42496,0
22:43:55.101341,192.168.0.1:36558,10.0.0.2:5202,4344,2071906002,3798459356,14,5,32488,42496,0
22:43:55.102089,192.168.0.1:36558,10.0.0.2:5202,8688,2071910346,3798459356,14,5,32747,42496,0
22:43:55.102450,192.168.0.1:36558,10.0.0.2:5202,4344,2071919034,3798459356,14,5,33140,42496,0
22:43:55.102686,192.168.0.1:46186,10.0.0.2:5201,2896,3349709570,1213724125,23,4,32183,42496,0
22:43:55.103644,192.168.0.1:46186,10.0.0.2:5201,11584,3349712466,1213724125,23,4,31844,42496,0
22:43:55.104640,192.168.0.1:46186,10.0.0.2:5201,13032,3349724050,1213724125,24,4,32080,42496,0
22:43:55.105476,192.168.0.1:36558,10.0.0.2:5202,2896,2071923378,3798459356,14,5,33473,42496,0
22:43:55.106074,192.168.0.1:36558,10.0.0.2:5202,7240,2071926274,3798459356,14,5,33671,42496,0
22:43:55.106793,192.168.0.1:36558,10.0.0.2:5202,8688,2071933514,3798459356,14,5,34041,42496,0
22:43:55.106926,192.168.0.1:36558,10.0.0.2:5202,1448,2071942202,3798459356,14,5,34259,42496,0
22:43:55.107171,192.168.0.1:46186,10.0.0.2:5201,10136,3349737082,1213724125,24,4,33082,42496,0
22:43:55.108135,192.168.0.1:46186,10.0.0.2:5201,11584,3349747218,1213724125,24,4,33165,42496,0
22:43:55.108850,192.168.0.1:46186,10.0.0.2:5201,8688,3349758802,1213724125,24,4,32771,42496,0
22:43:55.109213,192.168.0.1:46186,10.0.0.2:5201,5792,3349767490,1213724125,25,4,33560,42496,0
22:43:55.109462,192.168.0.1:36558,10.0.0.2:5202,2896,2071943650,3798459356,14,5,33961,42496,0
22:43:55.110065,192.168.0.1:36558,10.0.0.2:5202,7240,2071946546,3798459356,14,5,32904,42496,0
22:43:55.110811,192.168.0.1:36558,10.0.0.2:5202,8688,2071953786,3798459356,14,5,32050,42496,0
22:43:55.111178,192.168.0.1:46186,10.0.0.2:5201,2896,3349773282,1213724125,25,4,33367,42496,0
22:43:55.111467,192.168.0.1:46176,10.0.0.2:5201,1,3173993291,1656660321,8,2147483647,39189,42496,0
22:43:55.112266,192.168.0.1:46186,10.0.0.2:5201,13032,3349776178,1213724125,25,4,33651,42496,0
22:43:55.113484,192.168.0.1:46186,10.0.0.2:5201,14480,3349789210,1213724125,25,4,34516,42496,0
22:43:55.114076,192.168.0.1:36558,10.0.0.2:5202,2896,2071962474,3798459356,14,5,35191,42496,0
22:43:55.114183,192.168.0.1:36558,10.0.0.2:5202,1448,2071965370,3798459356,14,5,35514,42496,0
22:43:55.114787,192.168.0.1:36558,10.0.0.2:5202,7240,2071966818,3798459356,14,5,35878,42496,0
22:43:55.115513,192.168.0.1:36558,10.0.0.2:5202,8688,2071974058,3798459356,14,5,35873,42496,0
22:43:55.115773,192.168.0.1:46186,10.0.0.2:5201,10136,3349803690,1213724125,26,4,35319,42496,0
22:43:55.116175,192.168.0.1:46176,10.0.0.2:5201,0,3173993292,1656660322,8,2147483647,38997,42496,0
22:43:55.116210,192.168.0.1:46176,10.0.0.2:5201,4,3173993292,1656660322,8,2147483647,38997,42496,0
22:43:55.118321,192.168.0.1:36558,10.0.0.2:5202,2896,2071982746,3798459356,14,5,35629,42496,0
22:43:55.119035,192.168.0.1:36558,10.0.0.2:5202,8688,2071985642,3798459356,14,5,34963,42496,0
22:43:55.119757,192.168.0.1:36558,10.0.0.2:5202,8688,2071994330,3798459356,14,5,34052,42496,0
22:43:55.120888,192.168.0.1:36558,10.0.0.2:5202,2896,2072003018,3798459356,14,5,32361,42496,0
22:43:55.121583,192.168.0.1:36558,10.0.0.2:5202,8688,2072005914,3798459356,14,5,27857,42496,0
22:43:55.122078,192.168.0.1:36558,10.0.0.2:5202,7240,2072014602,3798459356,15,5,23466,42496,0
22:43:55.122195,192.168.0.1:36558,10.0.0.2:5202,2896,2072021842,3798459356,16,5,22970,42496,0
22:43:55.122551,192.168.0.1:36558,10.0.0.2:5202,5792,2072024738,3798459356,17,5,20357,42496,0
22:43:55.122680,192.168.0.1:36558,10.0.0.2:5202,1448,2072030530,3798459356,17,5,18908,42496,0
22:43:55.123290,192.168.0.1:36558,10.0.0.2:5202,10136,2072031978,3798459356,19,5,15892,42496,0
22:43:55.124125,192.168.0.1:36558,10.0.0.2:5202,13032,2072042114,3798459356,21,5,15082,42496,0
22:43:55.124410,192.168.0.1:36542,10.0.0.2:5202,1,2530367774,3736615614,8,2147483647,38803,42496,0
22:43:55.124987,192.168.0.1:36558,10.0.0.2:5202,13032,2072055146,3798459356,23,5,15124,42496,0
22:43:55.125832,192.168.0.1:36558,10.0.0.2:5202,14480,2072068178,3798459356,26,5,15546,42496,0
22:43:55.126103,192.168.0.1:36558,10.0.0.2:5202,2896,2072082658,3798459356,26,5,15579,42496,0
22:43:55.126986,192.168.0.1:36542,10.0.0.2:5202,0,2530367775,3736615615,8,2147483647,36529,42496,0
22:43:55.127032,192.168.0.1:36542,10.0.0.2:5202,4,2530367775,3736615615,8,2147483647,36529,42496,0
22:43:55.162038,192.168.0.1:46176,10.0.0.2:5201,282,3173993296,1656660322,8,2147483647,79942,42496,0
22:43:55.170019,192.168.0.1:36542,10.0.0.2:5202,281,2530367779,3736615615,8,2147483647,74945,42496,0
22:43:55.205954,192.168.0.1:46176,10.0.0.2:5201,0,3173993578,1656660326,8,2147483647,70000,42496,0
22:43:55.206035,192.168.0.1:46176,10.0.0.2:5201,0,3173993578,1656660594,8,2147483647,70000,42496,0
22:43:55.206119,192.168.0.1:46176,10.0.0.2:5201,1,3173993578,1656660594,8,2147483647,70000,42496,0
22:43:55.206142,192.168.0.1:46176,10.0.0.2:5201,0,3173993579,1656660594,8,2147483647,70000,42496,0
22:43:55.206179,192.168.0.1:46176,10.0.0.2:5201,0,3173993580,1656660595,8,2147483647,61306,42496,0
22:43:55.213955,192.168.0.1:36542,10.0.0.2:5202,0,2530368060,3736615619,8,2147483647,65612,42496,0
22:43:55.214074,192.168.0.1:36542,10.0.0.2:5202,0,2530368060,3736615905,8,2147483647,65612,42496,0
22:43:55.214149,192.168.0.1:36542,10.0.0.2:5202,1,2530368060,3736615905,8,2147483647,65612,42496,0
22:43:55.214174,192.168.0.1:36542,10.0.0.2:5202,0,2530368061,3736615905,8,2147483647,65612,42496,0
22:43:55.214211,192.168.0.1:36542,10.0.0.2:5202,0,2530368062,3736615906,8,2147483647,57470,42496,0
